Price,Close,High,Low,Open,Volume,returns,log_returns,volatility_20,momentum_20,drawdown
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,,
Date,,,,,,,,,,
2019-10-29,11786.849609375,11809.400390625,11627.349609375,11643.9501953125,951700,0.017519938181983052,0.017368233407476515,0.008474905501330622,0.030300991953317036,-0.024957517666470766
2019-10-30,11844.099609375,11883.9501953125,11784.4501953125,11883.900390625,725200,0.004857107869982835,0.004845350178432992,0.008192095730338573,0.023584365446641442,-0.020221631151960934
2019-10-31,11877.4501953125,11945.0,11855.099609375,11890.4501953125,1414800,0.0028157974888274317,0.0028118405572833054,0.008062794501055681,0.031709269335765455,-0.017462773681351195
2019-11-01,11890.599609375,11918.2998046875,11843.349609375,11886.599609375,855300,0.0011070906504571099,0.0011064782775295006,0.007981971416608122,0.036267481838258675,-0.016375015904367792
2019-11-04,11941.2998046875,11989.150390625,11905.349609375,11928.900390625,823100,0.004263888868356602,0.004254824252091804,0.007494687573330246,0.0511799746538546,-0.01218094828404494
2019-11-05,11917.2001953125,11978.9501953125,11861.900390625,11974.599609375,632000,-0.002018173043904281,-0.002020212299297299,0.007414652258358404,0.053314494901228526,-0.014174538066473188
2019-11-06,11966.0498046875,12002.900390625,11850.25,11911.5,603400,0.004099084396871566,0.004090706038353768,0.006530260425908404,0.07081141007069514,-0.010133556297422786
2019-11-07,12012.0498046875,12021.400390625,11946.849609375,12021.099609375,563000,0.003844209304726398,0.003836839214212366,0.006268693659103045,0.07959891635831662,-0.006328302504104841
2019-11-08,11908.150390625,12034.150390625,11888.75,11987.150390625,789300,-0.008649599006986697,-0.008687223905779385,0.00608329299817867,0.05257975977009233,-0.014923164232036143
2019-11-11,11913.4501953125,11932.650390625,11853.9501953125,11879.2001953125,549000,0.0004450569159482054,0.0004449579074941643,0.005684078395776669,0.06042969254911634,-0.014484748973537152
2019-11-13,11840.4501953125,11946.7998046875,11823.2001953125,11908.2998046875,659000,-0.006127528029514329,-0.006146378372844679,0.0059718664687461506,0.047359401318427086,-0.02052352129771563
2019-11-14,11872.099609375,11895.650390625,11802.650390625,11858.75,559500,0.002672990768123773,0.0026694246816312177,0.005969054739679092,0.04681616947685496,-0.01790538971255001
2019-11-15,11895.4501953125,11973.650390625,11879.25,11904.2001953125,580200,0.001966845520657623,0.001964913812506188,0.005833341554504144,0.04087663069824177,-0.015973761327444172
2019-11-18,11884.5,11946.2001953125,11867.599609375,11915.150390625,514400,-0.0009205364347466549,-0.0009209603886071214,0.005863133271858357,0.03668004187020246,-0.01687959333288902
2019-11-19,11940.099609375,11958.849609375,11881.75,11919.4501953125,613900,0.004678329704657314,0.004667420332106962,0.005530516264793517,0.030531617975152914,-0.012280231931123485
2019-11-20,11999.099609375,12038.599609375,11966.0498046875,12004.75,646700,0.004941332311304558,0.004929163997457979,0.005466462854550557,0.02891908327551085,-0.007399580326650469
2019-11-21,11968.400390625,12028.2001953125,11956.900390625,12025.650390625,557700,-0.002558460196964596,-0.0025617386493080496,0.005247036892447978,0.03279593678659287,-0.00993910899187514
2019-11-22,11914.400390625,11968.099609375,11883.5,11967.2998046875,486800,-0.004511881140131235,-0.004522090396049399,0.0054241011650448005,0.02674061682470441,-0.014406146053596205
2019-11-25,12073.75,12084.5,11919.75,11922.4501953125,534300,0.013374538722098483,0.013285889135891809,0.005992162914063824,0.04240415858176272,-0.001224282889727697
2019-11-26,12037.7001953125,12132.4501953125,12006.349609375,12110.2001953125,1201300,-0.0029858001604721185,-0.0029902665544935493,0.006085451464112995,0.03917504375769365,-0.004206427586151184
2019-11-27,12100.7001953125,12114.900390625,12055.150390625,12068.5,584200,0.005233557820665036,0.005219910352766259,0.004942854757865844,0.026627181676083245,0.0
2019-11-28,12151.150390625,12158.7998046875,12099.9501953125,12132.099609375,620500,0.004169196368656758,0.004160529350791835,0.004919330141873713,0.025924366678490296,0.0
2019-11-29,12056.0498046875,12147.400390625,12017.400390625,12146.2001953125,804400,-0.007826467690735917,-0.00785725523266999,0.005306192572491366,0.015036864515372672,-0.007826467690735943
2019-12-02,12048.2001953125,12137.150390625,12023.7001953125,12137.0498046875,720900,-0.0006510929783939412,-0.000651305031476376,0.0053146948966135525,0.01325421687004269,-0.008472464910970846
2019-12-03,11994.2001953125,12068.599609375,11956.400390625,12067.650390625,605800,-0.004481997238144242,-0.004492071500914214,0.005363182021225635,0.0044300362180198505,-0.01291648858478388
2019-12-04,12043.2001953125,12054.7001953125,11935.2998046875,11969.9501953125,747200,0.004085307832292884,0.0040769856204158446,0.005401754426396694,0.010572953205028934,-0.008883948584472053
2019-12-05,12018.400390625,12081.2001953125,11998.75,12071.25,562200,-0.00205923710353606,-0.002061360247465576,0.0053635758806465875,0.0043749262949743795,-0.010924891531457042
2019-12-06,11921.5,12057.0498046875,11888.849609375,12047.349609375,609200,-0.008062669529681155,-0.00809534862199821,0.005597247004382943,-0.0075382475230967305,-0.018899477271072423
2019-12-09,11937.5,11981.9501953125,11888.0498046875,11939.099609375,599100,0.001342112989137334,0.0013412131605239934,0.005254123118417288,0.002464665662780474,-0.01758272951586856
2019-12-10,11856.7998046875,11953.2001953125,11844.7001953125,11950.5,650200,-0.006760225785340301,-0.006783179618895446,0.005474243936630163,-0.004755162416953729,-0.02422409207975904
2019-12-11,11910.150390625,11923.2001953125,11832.2998046875,11867.349609375,997700,0.0044995771891509495,0.004489484356039674,0.005386118350114458,0.005886616991986893,-0.01983351306275817
2019-12-12,11971.7998046875,12005.5,11934.0,11944.2998046875,752600,0.005176207859728388,0.005162857346029799,0.005472379247001483,0.008397857042386159,-0.014759967589231279
2019-12-13,12086.7001953125,12098.849609375,12023.599609375,12026.400390625,597700,0.009597587037832866,0.009551822783961173,0.005838736302206993,0.016077575615873974,-0.005304040625011553
2019-12-16,12053.9501953125,12134.650390625,12046.2998046875,12131.349609375,437700,-0.0027095898360001147,-0.002713267419203363,0.005880265446102165,0.014258083664647314,-0.007999258686444457
2019-12-17,12165.0,12182.75,12070.349609375,12082.4501953125,499600,0.009212731336046609,0.009170552980705609,0.006123131408577937,0.018835721474920852,0.0
2019-12-18,12221.650390625,12237.7001953125,12163.4501953125,12197.0,518900,0.004656834412248179,0.004646024904610523,0.00611369718004418,0.018547290088009483,0.0
2019-12-19,12259.7001953125,12268.349609375,12191.150390625,12223.400390625,623100,0.003113311498149862,0.003108475179285728,0.006074442060659325,0.02433907583135997,0.0
2019-12-20,12271.7998046875,12293.900390625,12252.75,12266.4501953125,810700,0.000986941701855537,0.0009864549951019103,0.005923901111874153,0.02999726401202074,0.0
2019-12-23,12262.75,12287.150390625,12213.25,12235.4501953125,604800,-0.0007374472230261553,-0.0007377192709850936,0.005234891703058995,0.015653794388652997,-0.0007374472230261788
2019-12-24,12214.5498046875,12283.7001953125,12202.099609375,12269.25,470300,-0.003930618769240168,-0.003938363953434116,0.005274868731588091,0.014691312003588974,-0.004665167368370206
2019-12-26,12126.5498046875,12221.5498046875,12118.849609375,12211.849609375,520300,-0.007204522590446127,-0.007230600491364134,0.005447915284702704,0.0021362077365583154,-0.011836079655122664
2019-12-27,12245.7998046875,12258.4501953125,12157.900390625,12172.900390625,383800,0.009833794601157297,0.009785757510884093,0.005805007999568623,0.007789337718634881,-0.0021186786301768622
2019-12-30,12255.849609375,12286.4501953125,12213.7998046875,12274.900390625,411100,0.0008206736062803532,0.0008203370378256411,0.005472217584323351,0.016572576252116722,-0.0012997437675284966
2019-12-31,12168.4501953125,12247.099609375,12151.7998046875,12247.099609375,426900,-0.007131240742024536,-0.007156789574995062,0.005749732169453101,0.009980743849756557,-0.0084217157238438
2020-01-01,12182.5,12222.2001953125,12165.2998046875,12202.150390625,304100,0.001154609211690083,0.0011539431631088094,0.0056289155115726835,0.015699238100185253,-0.007276830302706687
2020-01-02,12282.2001953125,12289.900390625,12195.25,12198.5498046875,407700,0.008183886337984836,0.008150579934013252,0.005826189540061877,0.019845223538924817,0.0
2020-01-03,12226.650390625,12265.599609375,12191.349609375,12261.099609375,428800,-0.004522789386603554,-0.004533048142335533,0.005919547302589735,0.017327597120366134,-0.0045227893866035965
2020-01-06,11993.0498046875,12179.099609375,11974.2001953125,12170.599609375,396500,-0.019105853072941215,-0.01929072847314149,0.007178388200241275,0.0060017451400831145,-0.02354223071004446
2020-01-07,12052.9501953125,12152.150390625,12005.349609375,12079.099609375,447800,0.004994592001242859,0.004982160403270252,0.007251744615898306,0.009671220549738235,-0.018665222545997357
2020-01-08,12025.349609375,12044.9501953125,11929.599609375,11939.099609375,446000,-0.0022899444111396106,-0.0022925703434345888,0.007082909434666461,0.014215455052287052,-0.020912424635085088
2020-01-09,12215.900390625,12224.0498046875,12132.5498046875,12153.150390625,477500,0.015845758122611686,0.015721524760104574,0.007817071682965929,0.025671380290938073,-0.005398039734998239
2020-01-10,12256.7998046875,12311.2001953125,12213.2001953125,12271.0,660600,0.0033480474426501594,0.003342455210374022,0.007779926658659503,0.02380594435670469,-0.0020680651854782547
2020-01-13,12329.5498046875,12337.75,12285.7998046875,12296.7001953125,501000,0.0059354808073293075,0.005917935234497193,0.007613338143316952,0.020092300251575823,0.0
2020-01-14,12362.2998046875,12374.25,12308.7001953125,12333.099609375,616300,0.0026562202609821117,0.0026526987425187607,0.007569307448130918,0.025580793381319022,0.0
2020-01-15,12343.2998046875,12355.150390625,12278.75,12349.400390625,684400,-0.0015369308543056182,-0.0015381131440847836,0.007355842623574547,0.014656786246403541,-0.0015369308543055748
2020-01-16,12355.5,12389.0498046875,12315.7998046875,12347.099609375,395700,0.000988406301843714,0.0009879181499700635,0.007298906122469886,0.010951844071539929,-0.0005500436646037067
2020-01-17,12352.349609375,12385.4501953125,12321.400390625,12328.400390625,502100,-0.000254978804985595,-0.00025501131760789477,0.007275959942809871,0.0075572332590909674,-0.00080488222011305
2020-01-20,12224.5498046875,12430.5,12216.900390625,12430.5,491600,-0.010346193941151438,-0.01040008785925209,0.0076592052722781615,-0.0038502909721482848,-0.011142748693715418
2020-01-21,12169.849609375,12230.0498046875,12162.2998046875,12195.2998046875,400,-0.004474618385662321,-0.004484659455009181,0.007719258996569672,-0.0075758203196673035,-0.015567507531206072
2020-01-22,12106.900390625,12225.0498046875,12087.900390625,12218.349609375,500,-0.005172555189302153,-0.005185979163736476,0.00775447856528896,-0.008813211766608764,-0.02065953892864323
2020-01-23,12180.349609375,12189.0,12094.099609375,12123.75,867700,0.0060667236352978104,0.0060483951593072694,0.007710507724025126,0.004436530221209711,-0.014718151006458253
2020-01-24,12248.25,12272.150390625,12149.650390625,12174.5498046875,593200,0.005574584704263197,0.005559104211847819,0.007487458825437391,0.00020008454748388083,-0.0092256138816707
2020-01-27,12119.0,12216.599609375,12107.0,12197.099609375,441200,-0.010552527912150667,-0.010608600656474901,0.007847990899295562,-0.011166064674155152,-0.019680788245828362
2020-01-28,12055.7998046875,12163.5498046875,12024.5,12148.099609375,478500,-0.005214967844912932,-0.005228613250633523,0.007774535818817513,-0.009257579134308691,-0.024793121412876772
2020-01-29,12129.5,12169.599609375,12103.7998046875,12114.900390625,514400,0.006113256399948197,0.006094646255253335,0.007905892413645135,-0.004350502770367304,-0.018831431721080545
2020-01-30,12035.7998046875,12150.2998046875,12010.599609375,12147.75,538100,-0.0077249841553650445,-0.007754976405079576,0.007819057681880752,-0.02006158397573088,-0.026410943364777378
2020-01-31,11962.099609375,12103.5498046875,11945.849609375,12100.400390625,771300,-0.006123414854723341,-0.006142239847635705,0.007865243760354924,-0.021637224652538478,-0.032372633056573605
2020-02-03,11707.900390625,11749.849609375,11614.5,11627.4501953125,669800,-0.021250384719316173,-0.02147942474929971,0.008134177899571217,-0.023776221954072807,-0.0529350868690603
2020-02-04,11979.650390625,11986.150390625,11783.400390625,11786.25,560400,0.02321082268667074,0.02294554852001912,0.009725161328146692,-0.006081482417143569,-0.03095293109761083
2020-02-05,12089.150390625,12098.150390625,11953.349609375,12005.849609375,758000,0.009140500467834434,0.009098978920125088,0.009933237642139301,0.005305524024038499,-0.022095355910955017
2020-02-06,12137.9501953125,12160.599609375,12084.650390625,12120.0,565100,0.004036661230167438,0.00402853577236436,0.009291489682470226,-0.006381043788824758,-0.01814788614736004
2020-02-07,12098.349609375,12154.7001953125,12073.9501953125,12151.150390625,473500,-0.0032625431230384194,-0.003267876820959125,0.009273233488187751,-0.012927533927077905,-0.021351221009250736
2020-02-10,12031.5,12103.5498046875,11990.75,12102.349609375,524700,-0.005525514763038308,-0.005540836887552729,0.009201331080643485,-0.02417361618298397,-0.026758759285393507
2020-02-11,12107.900390625,12172.2998046875,12099.0,12108.400390625,480000,0.006350030388978967,0.0063299538920958175,0.009318762368360201,-0.020578647831048236,-0.0205786478310482
2020-02-12,12201.2001953125,12231.75,12144.2998046875,12151.0,411700,0.0077056964194832656,0.0076761591804553895,0.009517680552864224,-0.011512286959200035,-0.013031524224474376
2020-02-13,12174.650390625,12225.650390625,12139.7998046875,12219.5498046875,501200,-0.0021759994314084485,-0.002178370358219195,0.00951731108283402,-0.014637174487070581,-0.01517916706657993
2020-02-14,12113.4501953125,12246.7001953125,12091.2001953125,12190.150390625,622800,-0.005026854435148831,-0.005039531569823334,0.00956541783413218,-0.01934040256447922,-0.02012971803843828
2020-02-17,12045.7998046875,12159.599609375,12037.0,12131.7998046875,0,-0.00558473346026378,-0.005600386389670753,0.009376174460333704,-0.014622215366283497,-0.025602032388827075
2020-02-18,11992.5,12030.75,11908.0498046875,12028.25,676900,-0.004424762618648104,-0.004434580853707973,0.009375123147867951,-0.014572867789457211,-0.02991351209159969
2020-02-19,12125.900390625,12134.7001953125,12042.099609375,12090.599609375,513600,0.011123651500938081,0.011062238693018929,0.009668786594062277,0.0015693529629361436,-0.019122608074337653
2020-02-20,12080.849609375,12152.0,12071.4501953125,12119.0,502600,-0.003715252459506435,-0.003722171151700223,0.009599447824567885,-0.00816889524446951,-0.022766815217163765
2020-02-24,11829.400390625,12012.5498046875,11813.400390625,12012.5498046875,490800,-0.02081386879900149,-0.02103353072205037,0.010510215744357556,-0.03419669008838,-0.043106818511264126
2020-02-25,11797.900390625,11883.0498046875,11779.900390625,11877.5,461000,-0.002662856861702312,-0.002666408571566386,0.010305978990686391,-0.02649555321189867,-0.04565488808550758
2020-02-26,11678.5,11783.25,11639.599609375,11738.5498046875,567600,-0.010120477938589723,-0.010172038146389433,0.010461475956692567,-0.03129612392375658,-0.05531331673643919
2020-02-27,11633.2998046875,11663.849609375,11536.7001953125,11661.25,608600,-0.003870376787472707,-0.0038778860778288546,0.010314401375883759,-0.04090854489570883,-0.058969610146777054
2020-02-28,11201.75,11384.7998046875,11175.0498046875,11382.0,809900,-0.03709607866493836,-0.0378016423222764,0.012927078543820004,-0.06929741423271829,-0.09387814751486986
2020-03-02,11132.75,11433.0,11036.25,11387.349609375,680800,-0.006159751824491688,-0.0061788013630017435,0.012927468573221064,-0.06933144150756088,-0.09945963324892695
2020-03-03,11303.2998046875,11342.25,11152.5498046875,11217.5498046875,696500,0.015319647408546855,0.015203486470954998,0.012871736753802461,-0.0345579115330944,-0.08566367235313704
2020-03-04,11251.0,11356.599609375,11082.150390625,11351.349609375,797700,-0.004626950146523701,-0.0046376876143074345,0.011467272347573498,-0.06082401129128323,-0.08989426095831463
2020-03-05,11269.0,11389.5,11244.599609375,11306.0498046875,1352500,0.0015998577904186018,0.0015985793812774052,0.011164662811458613,-0.06784185522756148,-0.08843822120160408
2020-03-06,10989.4501953125,11035.099609375,10827.400390625,10942.650390625,1811000,-0.024806975302821943,-0.02511985353017798,0.011980284853622724,-0.09462058926914485,-0.11105131173525229
2020-03-09,10451.4501953125,10751.5498046875,10294.4501953125,10742.0498046875,1565500,-0.048956043335951605,-0.05019499598647564,0.015495174674867737,-0.13612595661695204,-0.15457072224137855
2020-03-11,10458.400390625,10545.099609375,10334.0,10334.2998046875,1218500,0.0006649981756232659,0.0006647771623133455,0.015591355439199685,-0.1307484195133608,-0.1540085133140506
2020-03-12,9590.150390625,10040.75,9508.0,10039.9501953125,1343500,-0.08301938801064712,-0.08666894981793948,0.022762423692276948,-0.20794274141447866,-0.22424220880093562
2020-03-13,9955.2001953125,10159.400390625,8555.150390625,9107.599609375,1388000,0.03806507612689369,0.03735847654239177,0.025001055928564293,-0.1840802514545148,-0.19471292942291232
2020-03-16,9197.400390625,9602.2001953125,9165.099609375,9587.7998046875,897700,-0.07612100106679087,-0.07917416945110371,0.02896534820661129,-0.24454500987499483,-0.25601218738138376
2020-03-17,8967.0498046875,9403.7998046875,8915.599609375,9285.400390625,935600,-0.02504518409052825,-0.02536415171509603,0.02900256997211394,-0.25974436183693983,-0.27464549910952646
2020-03-18,8468.7998046875,9127.5498046875,8407.0498046875,9088.4501953125,1516600,-0.05556454027271507,-0.05716792711513327,0.030316311246758654,-0.2969499790796828,-0.3149494884862503
2020-03-19,8263.4501953125,8575.4501953125,7832.5498046875,8063.2998046875,925700,-0.024247781753128472,-0.02454659954775134,0.03020699246904118,-0.3109484931988743,-0.33156044377930477
2020-03-20,8745.4501953125,8883.0,8178.2001953125,8284.4501953125,1071500,0.058329146858465686,0.05669138794443699,0.034184923360535364,-0.27877931422940405,-0.29257093473850015
2020-03-23,7610.25,8159.25,7583.60009765625,7945.7001953125,653500,-0.12980466070471242,-0.13903756461051203,0.04248802382658023,-0.3700567223273534,-0.384398524527421
2020-03-24,7801.0498046875,8036.9501953125,7511.10009765625,7848.2998046875,738400,0.02507142402516349,0.024762292138464665,0.04377188090785607,-0.34053717457480226,-0.3689645189053317
2020-03-25,8317.849609375,8376.75,7714.75,7735.14990234375,736900,0.06624746894667499,0.06414544603118057,0.047714232596260064,-0.29497204299295177,-0.3271600154672626
2020-03-26,8641.4501953125,8749.0498046875,8304.900390625,8451.0,865600,0.038904356430389475,0.03816665439616388,0.049277070459334,-0.2600547848343109,-0.3009836088883833
2020-03-27,8660.25,9038.900390625,8522.900390625,8949.099609375,801500,0.0021755381634551707,0.002173175106963937,0.04935938162541741,-0.2555637570252891,-0.2994628720526393
2020-03-30,8281.099609375,8576.0,8244.0,8385.9501953125,593300,-0.04378053643081892,-0.04476782787370225,0.04955015825885136,-0.26073161699064873,-0.33013276330388
2020-03-31,8597.75,8678.2998046875,8358.0,8529.349609375,712700,0.03823772271336057,0.03752477847769833,0.05088638194480948,-0.22770654151040848,-0.30451856565232865
2020-04-01,8253.7998046875,8588.099609375,8198.349609375,8584.099609375,506300,-0.04000467509668226,-0.040826864424490454,0.050851551439109466,-0.2697884735159698,-0.3323410744691818
2020-04-03,8083.7998046875,8356.5498046875,8055.7998046875,8356.5498046875,697000,-0.020596574186770744,-0.02081164185069997,0.05081647243130155,-0.2815038836825615,-0.3460925610603369
2020-04-07,8792.2001953125,8819.400390625,8360.9501953125,8446.2998046875,814200,0.08763210467115035,0.08400295216282225,0.05571284155767431,-0.2197887838040199,-0.2887892759259325
2020-04-08,8748.75,9131.7001953125,8653.900390625,8688.900390625,896500,-0.004941902407507137,-0.004954153987953298,0.05562757511844819,-0.20389556852154989,-0.29230400991547906
2020-04-09,9111.900390625,9128.349609375,8904.5498046875,8973.0498046875,742100,0.04150883161880259,0.0406704613937413,0.0559563486279583,-0.12816879759789612,-0.2629283762257588
2020-04-13,8993.849609375,9112.0498046875,8912.400390625,9103.9501953125,644000,-0.01295567073707915,-0.013040327423561648,0.05596263021053423,-0.14003583019854893,-0.2724776334930222
2020-04-15,8925.2998046875,9261.2001953125,8874.099609375,9196.400390625,879100,-0.007621853562688519,-0.007651048328648555,0.05295988142075189,-0.0693263983208684,-0.278022702434119
2020-04-16,8992.7998046875,9053.75,8821.900390625,8851.25,719400,0.007562771164790316,0.007534316783542481,0.0521718736943639,-0.09667313280933876,-0.27256255334645446
2020-04-17,9266.75,9324.0,9091.349609375,9323.4501953125,684200,0.03046328187687486,0.03000848934711599,0.049779154444841114,0.007540131605631606,-0.2504024213612534
2020-04-20,9261.849609375,9390.849609375,9230.7998046875,9390.2001953125,726400,-0.0005288143766692954,-0.0005289542483047096,0.04938937107273754,0.032875896878970634,-0.25079881933755405
2020-04-21,8981.4501953125,9044.400390625,8909.400390625,9016.9501953125,655100,-0.030274667144095657,-0.030742409586860843,0.04812385780507544,0.06053400746836024,-0.27348063570607306
2020-04-22,9187.2998046875,9209.75,8946.25,9026.75,734400,0.02291941778872575,0.022660713376927297,0.0478179057934152,0.11179950112110082,-0.25682923486422105
2020-04-23,9313.900390625,9343.599609375,9170.150390625,9232.349609375,666700,0.01377995587701486,0.013685875581327233,0.04628601234472475,0.0649995349144159,-0.24658837451156274
2020-04-24,9154.400390625,9296.900390625,9141.2998046875,9163.900390625,659400,-0.017124941572334906,-0.017273269224786485,0.03446450878950629,0.20290402951611308,-0.25949050457797007
2020-04-27,9282.2998046875,9377.099609375,9250.349609375,9259.7001953125,512800,0.013971358975458648,0.01387465918374464,0.03429517038729056,0.18987829036932258,-0.24914458059269318
2020-04-28,9380.900390625,9404.400390625,9260.0,9389.7998046875,614500,0.010622430648890235,0.010566409007242056,0.03158003087950206,0.1278035587529549,-0.2411686709726957
2020-04-29,9553.349609375,9599.849609375,9392.349609375,9408.599609375,653000,0.018383013524196468,0.01821608855026957,0.030795308631539477,0.105526201442109,-0.22721906438860273
2020-04-30,9859.900390625,9889.0498046875,9731.5,9753.5,931200,0.03208830345213909,0.03158422875946422,0.031348240463701736,0.13852375977887466,-0.20242183522467622
2020-05-04,9293.5,9533.5,9266.9501953125,9533.5,687500,-0.05744483901313502,-0.059160835126554547,0.03263495680742597,0.12225434282650882,-0.24823858450058633
2020-05-05,9205.599609375,9450.900390625,9190.75,9429.400390625,725200,-0.009458265521601117,-0.009503278972569803,0.03191170238985938,0.07069868388531875,-0.2553489435772745
2020-05-06,9270.900390625,9346.900390625,9116.5,9226.7998046875,722200,0.007093593467121684,0.0070685522845568985,0.030192838198739035,0.12322816278629234,-0.25006669170814905
2020-05-07,9199.0498046875,9277.849609375,9175.900390625,9234.0498046875,708700,-0.007750119504051356,-0.0077803077564110755,0.02972457402437106,0.13796111073326034,-0.2558787644674794
2020-05-08,9251.5,9382.650390625,9238.2001953125,9376.9501953125,609100,0.0057016970693835045,0.005685503917787226,0.022866853256344622,0.0522394616233115,-0.25163601059957763
2020-05-11,9239.2001953125,9439.900390625,9219.9501953125,9348.150390625,704600,-0.0013294930214019507,-0.001330377581346701,0.022816697581889523,0.056059459387055366,-0.252630955300954
2020-05-12,9196.5498046875,9240.849609375,9043.9501953125,9168.849609375,805500,-0.004616242718351149,-0.004626930470959459,0.020974063719521055,0.00928998457331609,-0.256080992211467
2020-05-13,9383.5498046875,9584.5,9351.099609375,9584.2001953125,846400,0.02033371253039773,0.02012974293547344,0.02115561366114365,0.04332963216399399,-0.24095435696119635
2020-05-14,9142.75,9281.099609375,9119.75,9213.9501953125,602600,-0.025661909373274727,-0.025996919937107583,0.021971491625335026,0.0243633491390729,-0.26043291746303715
2020-05-15,9136.849609375,9182.400390625,9050.0,9182.400390625,575900,-0.0006453627874545287,-0.0006455711236580218,0.02192765247967526,0.01601834888089182,-0.2609102065369328
2020-05-18,8823.25,9158.2998046875,8806.75,9158.2998046875,773000,-0.034322509703259896,-0.03492536149006188,0.022134438786511338,-0.04785928184099064,-0.28627762314464933
2020-05-19,8879.099609375,9030.349609375,8855.2998046875,8961.7001953125,762200,0.00632982284022332,0.006309873650596998,0.022214893117319643,-0.041325438885616794,-0.2817598869420519
2020-05-20,9066.5498046875,9093.7998046875,8875.349609375,8889.150390625,622300,0.021111396826158035,0.020891638839326522,0.02172295302469004,0.009475041059562317,-0.26659683489882097
2020-05-21,9106.25,9178.5498046875,9056.099609375,9079.4501953125,631500,0.004378754451001221,0.004369195599480915,0.021111801116359522,-0.008821939678745117,-0.26338544252525575
2020-05-22,9039.25,9149.599609375,8968.5498046875,9067.900390625,675800,-0.0073575840768702605,-0.00738478460081561,0.02090167947934838,-0.02948822502991899,-0.26880514606412276
2020-05-26,9029.0498046875,9161.650390625,8996.650390625,9099.75,655000,-0.0011284338094974533,-0.00112907097030296,0.02056702232831143,-0.013692932424702708,-0.2696302510586346
2020-05-27,9314.9501953125,9334.0,9004.25,9082.2001953125,763500,0.03166450477176164,0.0311735219299972,0.02157727716719517,0.0035174893412204256,-0.24650345465813045
2020-05-28,9490.099609375,9511.25,9336.5,9364.9501953125,837900,0.018803043536468778,0.018628451492543274,0.021856990776987373,0.011640590370102455,-0.2323354263114884
2020-05-29,9580.2998046875,9598.849609375,9376.900390625,9422.2001953125,967000,0.009504662651105722,0.009459777532853096,0.021569537573251443,0.002821020523110951,-0.22503903350937415
2020-06-01,9826.150390625,9931.599609375,9706.9501953125,9726.849609375,794200,0.025662097319460564,0.025338352659720637,0.021115174177880707,-0.0034229554724599653,-0.20515190976850847
2020-06-02,9979.099609375,9995.599609375,9824.0498046875,9880.849609375,770200,0.015565527970742954,0.015445627746472025,0.01644875669332925,0.07377194914456342,-0.1927796795875186
2020-06-03,10061.5498046875,10176.2001953125,10035.5498046875,10108.2998046875,794700,0.008262288035990828,0.008228342186278518,0.01617805298039147,0.09298147123852729,-0.18611019279176585
2020-06-04,10029.099609375,10123.849609375,9944.25,10054.25,775100,-0.003225168681009971,-0.003230380747065696,0.01625801285638575,0.08178269497067547,-0.1887351247077671
2020-06-05,10142.150390625,10177.7998046875,10040.75,10093.7998046875,987100,0.011272276241460544,0.01120921756965851,0.016086000135287697,0.10252152189206876,-0.17959032292847893
2020-06-08,10167.4501953125,10328.5,10120.25,10326.75,936500,0.002494520758722585,0.0024914146063167966,0.01609477940575272,0.09900558777630653,-0.17754379395836714
2020-06-09,10046.650390625,10291.150390625,10021.4501953125,10181.150390625,754200,-0.011881032349997822,-0.011952175882067815,0.016476573979431676,0.08739394950248602,-0.1873154227488043
2020-06-10,10116.150390625,10148.75,10036.849609375,10072.599609375,632400,0.006917728526201428,0.006893910822071789,0.016348420070634008,0.09999408533282539,-0.1816934914659497
2020-06-11,9902.0,10112.0498046875,9885.0498046875,10094.099609375,715500,-0.021169158460066062,-0.021396438367806456,0.01691114266454294,0.05525096643633853,-0.19901635161401043
2020-06-12,9972.900390625,9996.0498046875,9544.349609375,9544.9501953125,796300,0.00716020911179549,0.007134696525776951,0.015537604547485383,0.09079876302261347,-0.1932811411964378
2020-06-15,9813.7001953125,9943.349609375,9726.349609375,9919.349609375,716100,-0.015963279394844432,-0.016092064938005003,0.01616777543245586,0.07407920835678494,-0.2061590197326091
2020-06-16,9914.0,10046.150390625,9728.5,10014.7998046875,899900,0.010220386061458031,0.010168511071378764,0.013502023513845442,0.1236222480378546,-0.19804565844287006
2020-06-17,9881.150390625,10003.599609375,9833.7998046875,9876.7001953125,685400,-0.0033134566648174157,-0.0033189583187083734,0.013658315162944645,0.11285499941818244,-0.20070289940078181
2020-06-18,10091.650390625,10111.2001953125,9845.0498046875,9863.25,622900,0.021303187551898528,0.021079446670088396,0.013669952935424121,0.11306402192899356,-0.18367532335702794
2020-06-19,10244.400390625,10272.400390625,10072.650390625,10119.0,892100,0.015136275444292302,0.015022865002949488,0.013835862575979298,0.12498562971859983,-0.17131920819938706
2020-06-22,10311.2001953125,10393.650390625,10277.599609375,10318.75,685400,0.006520616350433883,0.006499449097502718,0.013474157791837965,0.14071412952540308,-0.16591569867908154
2020-06-23,10471.0,10484.7001953125,10301.75,10347.9501953125,669200,0.015497691991291696,0.015378829255110686,0.013479263735954997,0.1597012118112251,-0.1529893170824382
2020-06-24,10305.2998046875,10553.150390625,10281.9501953125,10529.25,854800,-0.015824677233549855,-0.015951224257763807,0.01318199036274892,0.10631829356139422,-0.16639298775297723
